scope,category,enum_type,member_name,display_name,is_vip,effect_id,resource_id,default_duration_ms
动态视觉效果,视频转场,TransitionType,横条挤压,横条挤压,True,64687184,7369507828668568116,1200.0
动态视觉效果,视频转场,TransitionType,横移模糊,横移模糊,True,36950128,7316901787762430491,800.0
动态视觉效果,视频转场,TransitionType,樱花飞舞,樱花飞舞,True,102144538,7462198817211814426,2000.0
动态视觉效果,视频转场,TransitionType,水墨,水墨,True,2912466,6789847231873683976,500.0
动态视觉效果,视频转场,TransitionType,水滴,水滴,True,11765299,7218875183413596730,500.0
动态视觉效果,视频转场,TransitionType,水滴_II,水滴 II,True,13482623,7231860840452854332,900.0
动态视觉效果,视频转场,TransitionType,水滴_III,水滴 III,True,46608908,7337571999885038130,1100.0
动态视觉效果,视频转场,TransitionType,水滴溶解,水滴溶解,True,77055389,7397337004507140646,1000.0
动态视觉效果,视频转场,TransitionType,汇聚,汇聚,True,32470148,7308666709932511753,1000.0
动态视觉效果,视频转场,TransitionType,泡泡模糊,泡泡模糊,True,5663559,7159097688955294222,1000.0
动态视觉效果,视频转场,TransitionType,波光粼粼,波光粼粼,True,59511491,7361758664182469157,1167.0
动态视觉效果,视频转场,TransitionType,波动,波动,True,6500749,7169480114860724773,500.0
动态视觉效果,视频转场,TransitionType,波动_II,波动 II,True,32459394,7308652550574576138,400.0
动态视觉效果,视频转场,TransitionType,波动故障,波动故障,True,12349835,7223312837320380983,600.0
动态视觉效果,视频转场,TransitionType,泼墨晕染,泼墨晕染,True,85924530,7424057373741814298,700.0
动态视觉效果,视频转场,TransitionType,流光,流光,True,36847370,7316789832833831461,1000.0
动态视觉效果,视频转场,TransitionType,涂鸦放大,涂鸦放大,True,14573363,7239925851335168569,1500.0
动态视觉效果,视频转场,TransitionType,溶解推进,溶解推进,True,52246665,7348406367394206271,806.0
动态视觉效果,视频转场,TransitionType,滑动压迫感,滑动压迫感,True,96240496,7447351620641231387,2000.0
动态视觉效果,视频转场,TransitionType,滑动弹出,滑动弹出,True,49343171,7343237606043292200,1000.0
动态视觉效果,视频转场,TransitionType,滑动放大,滑动放大,True,41576555,7327132595190239759,1000.0
动态视觉效果,视频转场,TransitionType,滑块拼贴,滑块拼贴,True,14594823,7239990715307004477,1500.0
动态视觉效果,视频转场,TransitionType,滚动立方,滚动立方,True,105115378,7471167302029808138,733.0
动态视觉效果,视频转场,TransitionType,漩涡扭曲,漩涡扭曲,True,32460372,7308653984888132123,700.0
动态视觉效果,视频转场,TransitionType,漫画撕纸,漫画撕纸,True,87580719,7429283264424055305,800.0
动态视觉效果,视频转场,TransitionType,火焰湍流,火焰湍流,True,77055404,7397337005375361562,1000.0
动态视觉效果,视频转场,TransitionType,炫光弹动,炫光弹动,True,52201950,7348337133838406194,1000.0
动态视觉效果,视频转场,TransitionType,炫光扫描,炫光扫描,True,66131585,7371717412736995903,1467.0
动态视觉效果,视频转场,TransitionType,炫光扭动,炫光扭动,True,89895303,7435897594703778330,700.0
动态视觉效果,视频转场,TransitionType,炸弹,炸弹,True,1632990,7076321483282190878,500.0
动态视觉效果,视频转场,TransitionType,烟花光斑,烟花光斑,True,97260760,7449596462670811686,2000.0
动态视觉效果,视频转场,TransitionType,烟雾弹,烟雾弹,True,62284094,7366189026677625359,1400.0
动态视觉效果,视频转场,TransitionType,热成像,热成像,True,89895304,7435897594074632742,1000.0
动态视觉效果,视频转场,TransitionType,燃烧,燃烧,True,1722848,7089309494550729253,500.0
动态视觉效果,视频转场,TransitionType,燃烧_II,燃烧 II,True,1722824,7089307363806548510,500.0
动态视觉效果,视频转场,TransitionType,燃烧_III,燃烧 III,True,1714536,7088523814102897188,500.0
动态视觉效果,视频转场,TransitionType,爆米花,爆米花,True,1623902,7075173004560306724,500.0
动态视觉效果,视频转场,TransitionType,爆闪,爆闪,True,18010162,7255132261584998969,1000.0
动态视觉效果,视频转场,TransitionType,爆闪_II,爆闪 II,True,19102212,7259635767096382011,600.0
动态视觉效果,视频转场,TransitionType,爱心冲击,爱心冲击,True,80045036,7405941767867994624,1500.0
动态视觉效果,视频转场,TransitionType,爱心模糊,爱心模糊,True,12851969,7226945634312393274,600.0
动态视觉效果,视频转场,TransitionType,爱心气球,爱心气球,True,20810100,7267895649599754808,1000.0
动态视觉效果,视频转场,TransitionType,爱心软糖,爱心软糖,True,43363938,7330845783006122515,1500.0
动态视觉效果,视频转场,TransitionType,爱心遮罩,爱心遮罩,True,104143934,7468589287299093029,2000.0
动态视觉效果,视频转场,TransitionType,环回推近,环回推近,True,97152408,7449266731089924658,1533.0
动态视觉效果,视频转场,TransitionType,环形色散,环形色散,True,72761824,7384745397022888488,900.0
动态视觉效果,视频转场,TransitionType,玻璃破碎,玻璃破碎,True,14930013,7242225450628420133,1000.0
动态视觉效果,视频转场,TransitionType,玻璃破碎_II,玻璃破碎 II,True,16373363,7249622034878042661,1000.0
动态视觉效果,视频转场,TransitionType,珠光模糊,珠光模糊,True,7738323,7181370814594290234,1000.0
动态视觉效果,视频转场,TransitionType,生气,生气,True,1600475,7070430937900651016,500.0
动态视觉效果,视频转场,TransitionType,电光_II,电光 II,True,26773684,7292990637350064690,1300.0
动态视觉效果,视频转场,TransitionType,电流,电流,True,78884363,7402545346741539365,1167.0
动态视觉效果,视频转场,TransitionType,畸变回弹,畸变回弹,True,89406897,7434746460186350130,2000.0
动态视觉效果,视频转场,TransitionType,百叶窗_II,百叶窗 II,True,74345085,7389190159989740072,800.0
动态视觉效果,视频转场,TransitionType,相机缩小,相机缩小,True,102354878,7462628239286997531,2000.0
动态视觉效果,视频转场,TransitionType,相片切换,相片切换,True,40583461,7324946677305971226,700.0
动态视觉效果,视频转场,TransitionType,礼物落下,礼物落下,True,102354705,7462627865197023782,2000.0
动态视觉效果,视频转场,TransitionType,空间上移,空间上移,True,79942985,7405560276180800009,500.0
动态视觉效果,视频转场,TransitionType,空间弹动,空间弹动,True,20330329,7265321906830578235,1000.0
动态视觉效果,视频转场,TransitionType,空间弹动_II,空间弹动 II,True,21121644,7269664953584325179,1000.0
动态视觉效果,视频转场,TransitionType,空间弹动_III,空间弹动 III,True,20330339,7265322078276948535,1000.0
动态视觉效果,视频转场,TransitionType,空间弹动_IV,空间弹动 IV,True,21261060,7270393974517404215,1000.0
动态视觉效果,视频转场,TransitionType,空间旋转,空间旋转,True,3878325,7127563142359421471,1000.0
动态视觉效果,视频转场,TransitionType,空间旋转_II,空间旋转 II,True,4360464,7137983390896099871,1000.0
动态视觉效果,视频转场,TransitionType,空间旋转_III,空间旋转 III,True,4382158,7138602593751667207,1000.0
动态视觉效果,视频转场,TransitionType,空间翻转,空间翻转,True,11764147,7218870491400901157,1200.0
动态视觉效果,视频转场,TransitionType,空间翻转_II,空间翻转 II,True,12371701,7223591053973000761,1200.0
动态视觉效果,视频转场,TransitionType,空间跳跃,空间跳跃,True,32858947,7309399317662405146,633.0
动态视觉效果,视频转场,TransitionType,穿越,穿越,True,5083535,7152422191944962567,1000.0
动态视觉效果,视频转场,TransitionType,穿越_II,穿越 II,True,5076093,7152354215132664357,1000.0
动态视觉效果,视频转场,TransitionType,穿越_III,穿越 III,True,48498880,7341295618863665690,800.0
动态视觉效果,视频转场,TransitionType,立体旋转,立体旋转,True,77055394,7397337004511334962,1000.0
动态视觉效果,视频转场,TransitionType,立体翻转,立体翻转,True,54820217,7353088031705797159,800.0
动态视觉效果,视频转场,TransitionType,立体翻页,立体翻页,True,5379189,7156512800867619335,800.0
动态视觉效果,视频转场,TransitionType,立体翻页_II,立体翻页 II,True,5381749,7156527319274754568,800.0
动态视觉效果,视频转场,TransitionType,立方旋转,立方旋转,True,78218811,7400668689411871251,1000.0
动态视觉效果,视频转场,TransitionType,竖向拉伸,竖向拉伸,True,72501228,7384005384349946418,1000.0
动态视觉效果,视频转场,TransitionType,竖移模糊,竖移模糊,True,21300860,7270505237935297085,600.0
动态视觉效果,视频转场,TransitionType,笔迹涂抹,笔迹涂抹,True,89895305,7435897594078843419,2000.0
动态视觉效果,视频转场,TransitionType,粉色反转片,粉色反转片,True,9504701,7200360240393491000,800.0
动态视觉效果,视频转场,TransitionType,红包雨,红包雨,True,39261991,7321942209752732186,1500.0
动态视觉效果,视频转场,TransitionType,纵向滑动,纵向滑动,True,89071754,7433711910727455259,1330.0
动态视觉效果,视频转场,TransitionType,纸团,纸团,True,14451527,7238905266912105019,700.0
动态视觉效果,视频转场,TransitionType,翻书转场,翻书转场,True,92891048,7440002160588231194,1600.0
动态视觉效果,视频转场,TransitionType,翻转冲屏,翻转冲屏,True,22253379,7275914638267519525,1200.0
动态视觉效果,视频转场,TransitionType,翻页_II,翻页 II,True,12108759,7221478593803588152,900.0
动态视觉效果,视频转场,TransitionType,聚光灯,聚光灯,True,40923539,7325700559556579878,1100.0
动态视觉效果,视频转场,TransitionType,胶卷滑动,胶卷滑动,True,90546382,7437386424032170547,2000.0
动态视觉效果,视频转场,TransitionType,胶片切闪,胶片切闪,True,104151439,7468603557348905510,1330.0
动态视觉效果,视频转场,TransitionType,胶片擦除,胶片擦除,True,32274061,7308265370480022026,800.0
动态视觉效果,视频转场,TransitionType,胶片融化,胶片融化,True,51067351,7346474643827462667,700.0
动态视觉效果,视频转场,TransitionType,胶片闪光,胶片闪光,True,56656394,7356486482271408666,1000.0
动态视觉效果,视频转场,TransitionType,色块故障,色块故障,True,2483334,7104539089629614606,3000.0
动态视觉效果,视频转场,TransitionType,色差故障,色差故障,True,2918075,6724239785205961228,1000.0
动态视觉效果,视频转场,TransitionType,色彩溶解_IV,色彩溶解 IV,True,6736571,7171714374912971271,800.0
动态视觉效果,视频转场,TransitionType,色彩溶解_V,色彩溶解 V,True,6736575,7171714652248740365,800.0
动态视觉效果,视频转场,TransitionType,色彩负片,色彩负片,True,91077958,7438535170317095451,2000.0
动态视觉效果,视频转场,TransitionType,色散晃镜,色散晃镜,True,48127374,7340477409478578738,600.0
动态视觉效果,视频转场,TransitionType,色散波纹,色散波纹,True,72834771,7385028833356812840,1000.0
动态视觉效果,视频转场,TransitionType,色散漩涡,色散漩涡,True,79026278,7402904919188967963,800.0
动态视觉效果,视频转场,TransitionType,色散闪烁,色散闪烁,True,13830295,7234416277974946365,800.0
动态视觉效果,视频转场,TransitionType,色散闪烁_II,色散闪烁 II,True,23586159,7281584246882308665,700.0
动态视觉效果,视频转场,TransitionType,草图转场,草图转场,True,92006144,7439255870891889162,1000.0
动态视觉效果,视频转场,TransitionType,荧光爆闪,荧光爆闪,True,48938221,7342499359503684150,800.0
动态视觉效果,视频转场,TransitionType,菱格翻转,菱格翻转,True,1187052,6983867136510792206,1450.0
动态视觉效果,视频转场,TransitionType,蓝光扫描,蓝光扫描,True,22119723,7275176500381356599,1000.0
动态视觉效果,视频转场,TransitionType,蓝色反转片,蓝色反转片,True,9504705,7200358812316865085,800.0
动态视觉效果,视频转场,TransitionType,虹光旋入,虹光旋入,True,78355265,7401039727761035815,1000.0
动态视觉效果,视频转场,TransitionType,融化,融化,True,9261283,7198096122970116663,1000.0
动态视觉效果,视频转场,TransitionType,融化_II,融化 II,True,9503051,7200339965442527803,1000.0
动态视觉效果,视频转场,TransitionType,课本转场,课本转场,True,92924027,7440040705499599411,1600.0
动态视觉效果,视频转场,TransitionType,负片下滑,负片下滑,True,29999964,7302412902181376539,600.0
动态视觉效果,视频转场,TransitionType,赛博马赛克,赛博马赛克,True,97482741,7450031573962854963,2000.0
动态视觉效果,视频转场,TransitionType,超赞,超赞,True,1600477,7070430749547041293,500.0
动态视觉效果,视频转场,TransitionType,边框切换,边框切换,True,89307364,7434412782285509157,2000.0
动态视觉效果,视频转场,TransitionType,运镜压缩,运镜压缩,True,96240499,7447351621266182665,2000.0
动态视觉效果,视频转场,TransitionType,迷幻波纹,迷幻波纹,True,93683056,7441523705835950619,1000.0
动态视觉效果,视频转场,TransitionType,迷幻频闪,迷幻频闪,True,90037012,7436273714733257242,1000.0
动态视觉效果,视频转场,TransitionType,透镜故障,透镜故障,True,1889546,7097849004062413343,500.0
动态视觉效果,视频转场,TransitionType,重叠上滑,重叠上滑,True,13582109,7232587870672785980,1200.0
动态视觉效果,视频转场,TransitionType,金币祝福,金币祝福,True,41488441,7326856503963423282,1500.0
动态视觉效果,视频转场,TransitionType,金沙,金沙,True,92634974,7439681605804757541,1740.0
动态视觉效果,视频转场,TransitionType,金色光斑,金色光斑,True,37131315,7317211103652483621,800.0
动态视觉效果,视频转场,TransitionType,钱兔无量,钱兔无量,True,8605167,7189608212193088060,1500.0
动态视觉效果,视频转场,TransitionType,镜头速移,镜头速移,True,83974069,7418201851507511849,567.0
动态视觉效果,视频转场,TransitionType,长曝光,长曝光,True,31452163,7306435255286633010,1000.0
